file_name  , number_bboxes, drop_predictions       , drop_areas                                                                                                                                        , speed_mm_s          , frequency_Hz
img0088.jpg,             5, "[2, 1, 1, 1, 1]"      , "[1.150309917355372, 0.16322314049586778, 0.9049586776859504, 0.446797520661157, 0.44834710743801653]"                                            ,  0.22727272727272727,  0.0851063829787234
img0089.jpg,             5, "[2, 1, 1, 1, 1]"      , "[1.1337809917355373, 0.1590909090909091, 0.9049586776859504, 0.4385330578512397, 0.4881198347107438]"                                            ,  0.45454545454545453,  0.16949152542372878
img0090.jpg,             5, "[2, 1, 1, 1, 1]"      , "[1.147210743801653, 0.13636363636363635, 0.922004132231405, 0.42613636363636365, 0.5614669421487604]"                                            ,  0.45454545454545453,  0.16949152542372878
img0091.jpg,             5, "[2, 1, 1, 1, 1]"      , "[1.1652892561983472, 0.1441115702479339, 0.8972107438016529, 0.41890495867768596, 0.5919421487603306]"                                           ,  0.6818181818181818 ,  0.2564102564102564
img0092.jpg,             5, "[2, 1, 1, 1, 1]"      , "[1.15650826446281, 0.14514462809917356, 0.9116735537190083, 0.3987603305785124, 0.5893595041322314]"                                             ,  0.45454545454545453,  0.1680672268907563
img0093.jpg,             5, "[2, 1, 1, 1, 1]"      , "[1.1399793388429753, 0.13068181818181818, 0.9080578512396694, 0.3837809917355372, 0.6993801652892562]"                                           ,  0.45454545454545453,  0.16597510373443983
img0094.jpg,             5, "[2, 1, 1, 1, 1]"      , "[1.1224173553719008, 0.13791322314049587, 0.8951446280991736, 0.4230371900826446, 0.7241735537190083]"                                           ,  0.6818181818181818 ,  0.2531645569620253
img0095.jpg,             5, "[2, 1, 1, 1, 1]"      , "[1.1260330578512396, 0.13791322314049587, 0.8977272727272727, 0.4147727272727273, 0.6916322314049587]"                                           ,  0.45454545454545453,  0.16949152542372878
img0096.jpg,             5, "[2, 1, 1, 1, 1]"      , "[1.1203512396694215, 0.15805785123966942, 0.9013429752066116, 0.42045454545454547, 0.7386363636363636]"                                          ,  0.45454545454545453,  0.1680672268907563
img0097.jpg,             5, "[2, 1, 1, 1, 1]"      , "[1.1105371900826446, 0.16890495867768596, 0.8796487603305785, 0.4297520661157025, 0.7107438016528926]"                                           ,  0.6818181818181818 ,  0.2575107296137339
img0098.jpg,             5, "[2, 1, 1, 1, 1]"      , "[1.103305785123967, 0.16632231404958678, 0.8801652892561984, 0.4044421487603306, 0.6869834710743802]"                                            ,  0.6818181818181818 ,  0.25210084033613445
img0099.jpg,             5, "[2, 1, 1, 1, 1]"      , "[1.0919421487603307, 0.16425619834710745, 0.8729338842975207, 0.42768595041322316, 0.7277892561983471]"                                          ,  0.45454545454545453,  0.16597510373443983
img0100.jpg,             5, "[2, 1, 1, 1, 1]"      , "[1.0805785123966942, 0.17665289256198347, 0.8646694214876033, 0.4080578512396694, 0.7019628099173554]"                                           ,  0.9090909090909091 ,  0.3305785123966942
img0101.jpg,             5, "[2, 1, 1, 1, 1]"      , "[1.0821280991735538, 0.17768595041322316, 0.8641528925619835, 0.3987603305785124, 0.7360537190082644]"                                           ,  0.6818181818181818 ,  0.25423728813559315
img0102.jpg,             5, "[2, 1, 1, 1, 1]"      , "[1.0661157024793388, 0.18491735537190082, 0.8486570247933884, 0.36415289256198347, 0.7448347107438017]"                                          ,  0.6818181818181818 ,  0.25423728813559315
img0103.jpg,             5, "[2, 1, 2, 1, 1]"      , "[1.078512396694215, 0.1890495867768595, 0.8476239669421488, 0.43543388429752067, 0.7355371900826446]"                                            ,  0.9090909090909091 ,  0.3361344537815126
img0104.jpg,             5, "[2, 1, 2, 1, 1]"      , "[1.0428719008264462, 0.19524793388429754, 0.827995867768595, 0.4302685950413223, 0.6797520661157025]"                                            ,  0.45454545454545453,  0.16736401673640167
img0105.jpg,             5, "[2, 1, 2, 1, 1]"      , "[1.0578512396694215, 0.19111570247933884, 0.8409090909090909, 0.4328512396694215, 0.7293388429752067]"                                           ,  0.9090909090909091 ,  0.33898305084745756
img0106.jpg,             5, "[2, 1, 1, 1, 1]"      , "[1.0583677685950414, 0.21384297520661158, 0.8217975206611571, 0.4152892561983471, 0.7923553719008265]"                                           ,  0.9090909090909091 ,  0.3404255319148936
img0107.jpg,             5, "[2, 1, 2, 1, 1]"      , "[1.0578512396694215, 0.2190082644628099, 0.8378099173553719, 0.4478305785123967, 0.7871900826446281]"                                            ,  1.1363636363636365 ,  0.423728813559322
img0108.jpg,             5, "[2, 1, 2, 1, 1]"      , "[1.0227272727272727, 0.2396694214876033, 0.847107438016529, 0.4628099173553719, 0.7613636363636364]"                                             ,  0.45454545454545453,  0.16877637130801687
img0109.jpg,             5, "[2, 1, 2, 1, 1]"      , "[0.9870867768595042, 0.2396694214876033, 0.831095041322314, 0.43440082644628103, 0.7608471074380165]"                                            ,  0.45454545454545453,  0.16949152542372878
img0110.jpg,             5, "[2, 1, 2, 1, 1]"      , "[1.0149793388429753, 0.2081611570247934, 0.8243801652892562, 0.45041322314049587, 0.7541322314049587]"                                           ,  1.3636363636363635 ,  0.5128205128205128
img0111.jpg,             5, "[2, 1, 2, 1, 1]"      , "[0.981404958677686, 0.1797520661157025, 0.8011363636363636, 0.4447314049586777, 0.7453512396694215]"                                             ,  0.22727272727272727,  0.08438818565400844
img0112.jpg,             5, "[2, 1, 2, 1, 1]"      , "[0.9659090909090909, 0.23450413223140495, 0.7830578512396694, 0.41993801652892565, 0.7024793388429752]"                                          ,  0.6818181818181818 ,  0.2597402597402597
img0113.jpg,             5, "[2, 1, 1, 1, 1]"      , "[0.9550619834710744, 0.18233471074380167, 0.7360537190082644, 0.428202479338843, 0.7820247933884298]"                                            ,  1.1363636363636365 ,  0.4273504273504274
img0114.jpg,             5, "[1, 1, 1, 1, 1]"      , "[0.940599173553719, 0.1890495867768595, 0.7133264462809917, 0.440599173553719, 0.7825413223140496]"                                              ,  0.9090909090909091 ,  0.3433476394849785
img0115.jpg,             6, "[1, 1, 1, 1, 1, 1]"   , "[0.9059917355371901, 0.21745867768595042, 0.7231404958677686, 0.4478305785123967, 0.7303719008264463, 0.10020661157024793]"                      ,  0.9090909090909091 ,  0.547945205479452
img0116.jpg,             6, "[1, 1, 2, 1, 1, 1]"   , "[0.8579545454545455, 0.2350206611570248, 0.7329545454545455, 0.43388429752066116, 0.6745867768595042, 0.1859504132231405]"                       ,  0.9090909090909091 ,  0.5555555555555555
img0117.jpg,             6, "[1, 1, 2, 1, 1, 1]"   , "[0.7799586776859504, 0.22055785123966942, 0.7267561983471075, 0.42923553719008267, 0.7598140495867769, 0.2675619834710744]"                      ,  0.6818181818181818 ,  0.42253521126760557
img0118.jpg,             6, "[1, 1, 2, 1, 1, 1]"   , "[0.7071280991735538, 0.23657024793388431, 0.7267561983471075, 0.44163223140495866, 0.7138429752066116, 0.2985537190082645]"                      ,  1.1363636363636365 ,  0.6944444444444444
img0119.jpg,             6, "[1, 1, 2, 1, 1, 1]"   , "[0.6296487603305785, 0.23657024793388431, 0.734504132231405, 0.44421487603305787, 0.7587809917355373, 0.43440082644628103]"                      ,  0.9090909090909091 ,  0.5633802816901408
img0120.jpg,             6, "[1, 1, 2, 1, 1, 1]"   , "[0.5857438016528925, 0.2350206611570248, 0.7272727272727273, 0.43491735537190085, 0.6513429752066116, 0.5568181818181819]"                       ,  1.1363636363636365 ,  0.7142857142857143
img0121.jpg,             6, "[1, 1, 2, 1, 1, 1]"   , "[0.49638429752066116, 0.2231404958677686, 0.7164256198347108, 0.4318181818181818, 0.6849173553719008, 0.5423553719008265]"                       ,  0.6818181818181818 ,  0.43478260869565216
img0122.jpg,             6, "[1, 1, 2, 1, 1, 1]"   , "[0.44369834710743805, 0.20712809917355374, 0.7107438016528926, 0.43440082644628103, 0.6740702479338844, 0.6074380165289256]"                     ,  1.1363636363636365 ,  0.7246376811594204
img0123.jpg,             6, "[1, 1, 2, 1, 1, 1]"   , "[0.37241735537190085, 0.20506198347107438, 0.7174586776859504, 0.4545454545454546, 0.7148760330578513, 0.6265495867768596]"                      ,  0.6818181818181818 ,  0.43478260869565216
img0124.jpg,             6, "[1, 1, 1, 1, 1, 1]"   , "[0.29235537190082644, 0.21074380165289258, 0.7081611570247934, 0.43543388429752067, 0.7169421487603306, 0.6079545454545455]"                     ,  1.1363636363636365 ,  0.7246376811594204
img0125.jpg,             6, "[1, 1, 2, 1, 1, 1]"   , "[0.23605371900826447, 0.20506198347107438, 0.6962809917355373, 0.42510330578512395, 0.7174586776859504, 0.6048553719008265]"                     ,  0.9090909090909091 ,  0.5882352941176471
img0126.jpg,             6, "[1, 1, 1, 1, 1, 1]"   , "[0.1606404958677686, 0.22469008264462811, 0.7004132231404959, 0.4235537190082645, 0.7510330578512396, 0.6637396694214877]"                       ,  0.6818181818181818 ,  0.43478260869565216
img0127.jpg,             6, "[1, 1, 2, 1, 1, 1]"   , "[0.10485537190082644, 0.18853305785123967, 0.7019628099173554, 0.44834710743801653, 0.7252066115702479, 0.659607438016529]"                      ,  0.6818181818181818 ,  0.4285714285714285
img0128.jpg,             5, "[1, 2, 1, 1, 1]"      , "[0.2215909090909091, 0.7081611570247934, 0.428202479338843, 0.6828512396694215, 0.6317148760330579]"                                             ,  0.9090909090909091 ,  0.3463203463203463
img0129.jpg,             5, "[1, 2, 1, 1, 1]"      , "[0.2066115702479339, 0.7040289256198348, 0.41012396694214875, 0.6616735537190083, 0.7283057851239669]"                                           ,  1.1363636363636365 ,  0.4273504273504274
img0130.jpg,             5, "[1, 2, 1, 1, 1]"      , "[0.2190082644628099, 0.6993801652892562, 0.4018595041322314, 0.6559917355371901, 0.6668388429752067]"                                            ,  0.9090909090909091 ,  0.3404255319148936
img0131.jpg,             5, "[1, 2, 1, 1, 1]"      , "[0.21177685950413225, 0.7055785123966942, 0.42665289256198347, 0.7246900826446281, 0.6570247933884298]"                                          ,  0.6818181818181818 ,  0.2575107296137339
img0132.jpg,             5, "[1, 2, 1, 1, 1]"      , "[0.1875, 0.6740702479338844, 0.38636363636363635, 0.6182851239669421, 0.5867768595041323]"                                                       ,  0.9090909090909091 ,  0.33472803347280333
img0133.jpg,             5, "[1, 1, 1, 1, 1]"      , "[0.16580578512396696, 0.6570247933884298, 0.3677685950413223, 0.6363636363636364, 0.628099173553719]"                                            ,  0.9090909090909091 ,  0.34188034188034183
img0134.jpg,             5, "[1, 2, 1, 1, 1]"      , "[0.17355371900826447, 0.6456611570247934, 0.3455578512396694, 0.6265495867768596, 0.6451446280991736]"                                           ,  1.1363636363636365 ,  0.423728813559322
img0135.jpg,             5, "[1, 2, 1, 1, 1]"      , "[0.17200413223140495, 0.6115702479338843, 0.34607438016528924, 0.6368801652892562, 0.6761363636363636]"                                          ,  0.22727272727272727,  0.08547008547008546
img0136.jpg,             5, "[1, 2, 1, 1, 1]"      , "[0.15857438016528927, 0.5769628099173554, 0.31714876033057854, 0.59400826446281, 0.6239669421487604]"                                            ,  1.1363636363636365 ,  0.42016806722689076
img0137.jpg,             5, "[1, 2, 1, 1, 1]"      , "[0.14927685950413225, 0.559400826446281, 0.3362603305785124, 0.5955578512396694, 0.6456611570247934]"                                            ,  1.3636363636363635 ,  0.49999999999999994
img0138.jpg,             5, "[1, 2, 1, 1, 1]"      , "[0.18078512396694216, 0.5423553719008265, 0.3450413223140496, 0.5351239669421488, 0.6735537190082644]"                                           ,  0.9090909090909091 ,  0.33755274261603374
img0139.jpg,             5, "[1, 2, 1, 1, 1]"      , "[0.18233471074380167, 0.5356404958677686, 0.34710743801652894, 0.5733471074380165, 0.6420454545454546]"                                          ,  0.9090909090909091 ,  0.33472803347280333
img0140.jpg,             5, "[1, 2, 1, 1, 1]"      , "[0.17871900826446283, 0.5206611570247934, 0.34607438016528924, 0.5614669421487604, 0.672004132231405]"                                           ,  0.9090909090909091 ,  0.3333333333333333
img0141.jpg,             5, "[1, 2, 1, 1, 1]"      , "[0.1709710743801653, 0.5232438016528925, 0.3207644628099174, 0.5919421487603306, 0.7045454545454546]"                                            ,  0.9090909090909091 ,  0.3361344537815126
img0142.jpg,             5, "[1, 2, 1, 1, 1]"      , "[0.18853305785123967, 0.5139462809917356, 0.3130165289256198, 0.5392561983471075, 0.6637396694214877]"                                           ,  0.9090909090909091 ,  0.3361344537815126
img0143.jpg,             5, "[1, 2, 1, 1, 1]"      , "[0.18078512396694216, 0.5206611570247934, 0.2902892561983471, 0.5144628099173554, 0.6652892561983471]"                                           ,  0.9090909090909091 ,  0.33195020746887965
img0144.jpg,             6, "[1, 2, 1, 1, 1, 1]"   , "[0.1590909090909091, 0.5196280991735537, 0.28512396694214875, 0.5485537190082644, 0.6637396694214877, 0.11260330578512397]"                      ,  0.9090909090909091 ,  0.547945205479452
img0145.jpg,             6, "[1, 2, 1, 1, 1, 1]"   , "[0.16322314049586778, 0.5284090909090909, 0.28357438016528924, 0.5444214876033058, 0.6575413223140496, 0.19731404958677687]"                     ,  1.1363636363636365 ,  0.6944444444444444
img0146.jpg,             6, "[1, 2, 1, 1, 1, 1]"   , "[0.1575413223140496, 0.5516528925619835, 0.28564049586776863, 0.5325413223140496, 0.65650826446281, 0.28512396694214875]"                        ,  1.3636363636363635 ,  0.7999999999999999
img0147.jpg,             6, "[1, 2, 1, 1, 1, 1]"   , "[0.12603305785123967, 0.5568181818181819, 0.27169421487603307, 0.5366735537190083, 0.7097107438016529, 0.3331611570247934]"                      ,  0.9090909090909091 ,  0.49382716049382713
img0148.jpg,             5, "[2, 1, 1, 1, 1]"      , "[0.5867768595041323, 0.2665289256198347, 0.5862603305785125, 0.6880165289256198, 0.4715909090909091]"                                            ,  1.1363636363636365 ,  0.6711409395973155
img0149.jpg,             5, "[2, 1, 1, 1, 1]"      , "[0.5826446280991736, 0.24845041322314051, 0.5356404958677686, 0.6740702479338844, 0.6033057851239669]"                                           ,  1.1363636363636365 ,  0.6802721088435375
img0150.jpg,             5, "[2, 1, 1, 1, 1]"      , "[0.6058884297520661, 0.22107438016528927, 0.5397727272727273, 0.6549586776859504, 0.7215909090909091]"                                           ,  1.3636363636363635 ,  0.7643312101910827
img0151.jpg,             5, "[1, 1, 1, 1, 1]"      , "[0.6105371900826446, 0.2262396694214876, 0.5526859504132231, 0.6740702479338844, 0.8140495867768596]"                                            ,  1.1363636363636365 ,  0.6578947368421053
img0152.jpg,             5, "[1, 1, 1, 1, 1]"      , "[0.6131198347107438, 0.23398760330578514, 0.5165289256198348, 0.6456611570247934, 0.9612603305785125]"                                           ,  1.1363636363636365 ,  0.6756756756756757
img0153.jpg,             5, "[2, 1, 1, 1, 1]"      , "[0.6534090909090909, 0.2303719008264463, 0.550103305785124, 0.6487603305785125, 0.9881198347107438]"                                             ,  1.1363636363636365 ,  0.6622516556291391
img0154.jpg,             5, "[1, 1, 1, 1, 1]"      , "[0.6714876033057852, 0.243801652892562, 0.5284090909090909, 0.6260330578512396, 1.1678719008264462]"                                             ,  1.1363636363636365 ,  0.6410256410256411
img0155.jpg,             5, "[2, 1, 1, 1, 2]"      , "[0.6699380165289256, 0.2334710743801653, 0.5635330578512396, 0.5996900826446281, 1.1497933884297522]"                                            ,  1.1363636363636365 ,  0.6622516556291391
img0156.jpg,             5, "[1, 1, 1, 1, 2]"      , "[0.6621900826446281, 0.243801652892562, 0.5557851239669421, 0.556301652892562, 1.2086776859504134]"                                              ,  1.1363636363636365 ,  0.6535947712418301
img0157.jpg,             5, "[2, 1, 1, 1, 2]"      , "[0.6735537190082644, 0.23863636363636365, 0.5717975206611571, 0.6007231404958678, 1.1337809917355373]"                                           ,  1.3636363636363635 ,  0.7741935483870966
img0158.jpg,             5, "[2, 1, 1, 1, 2]"      , "[0.6270661157024794, 0.2277892561983471, 0.5805785123966942, 0.5423553719008265, 1.1678719008264462]"                                            ,  1.3636363636363635 ,  0.7947019867549667
img0159.jpg,             5, "[2, 1, 1, 1, 2]"      , "[0.6441115702479339, 0.20144628099173553, 0.5676652892561984, 0.5645661157024794, 1.2324380165289257]"                                           ,  1.3636363636363635 ,  0.8053691275167785
img0161.jpg,             5, "[1, 1, 1, 1, 2]"      , "[0.6771694214876033, 0.17045454545454547, 0.5697314049586777, 0.4850206611570248, 1.243801652892562]"                                            ,  7.954545454545455  ,  4.45859872611465
img0162.jpg,             5, "[1, 1, 1, 1, 2]"      , "[0.7236570247933884, 0.15237603305785125, 0.5707644628099173, 0.4788223140495868, 1.2448347107438016]"                                           ,  2.0454545454545454 ,  1.1688311688311688
img0163.jpg,             5, "[2, 1, 1, 1, 2]"      , "[0.7071280991735538, 0.15857438016528927, 0.568698347107438, 0.46745867768595045, 1.2200413223140496]"                                           ,  1.5909090909090908 ,  0.9032258064516128
img0164.jpg,             5, "[1, 1, 1, 1, 2]"      , "[0.734504132231405, 0.15444214876033058, 0.5485537190082644, 0.4767561983471075, 1.309400826446281]"                                             ,  0.9090909090909091 ,  0.5161290322580645
img0165.jpg,             5, "[1, 1, 1, 1, 2]"      , "[0.743801652892562, 0.1947314049586777, 0.5294421487603306, 0.4865702479338843, 1.2536157024793388]"                                             ,  1.3636363636363635 ,  0.7792207792207791
img0166.jpg,             5, "[2, 1, 1, 1, 2]"      , "[0.7293388429752067, 0.20299586776859505, 0.5382231404958678, 0.4643595041322314, 1.2272727272727273]"                                           ,  1.3636363636363635 ,  0.7792207792207791
img0167.jpg,             6, "[1, 1, 1, 1, 2, 1]"   , "[0.756198347107438, 0.21694214876033058, 0.5299586776859504, 0.45764462809917356, 1.2665289256198347, 0.2024793388429752]"                       ,  1.3636363636363635 ,  0.821917808219178
img0168.jpg,             6, "[1, 1, 1, 1, 2, 1]"   , "[0.7117768595041323, 0.21797520661157024, 0.4788223140495868, 0.48088842975206614, 1.2138429752066116, 0.36466942148760334]"                     ,  1.1363636363636365 ,  0.6329113924050633
img0169.jpg,             6, "[1, 1, 1, 1, 2, 1]"   , "[0.7102272727272727, 0.18388429752066116, 0.4607438016528926, 0.5108471074380165, 1.243801652892562, 0.5036157024793388]"                        ,  1.1363636363636365 ,  0.6666666666666667
img0170.jpg,             6, "[1, 1, 1, 1, 2, 1]"   , "[0.7303719008264463, 0.16683884297520662, 0.46642561983471076, 0.5041322314049587, 1.1745867768595042, 0.6466942148760331]"                      ,  1.5909090909090908 ,  0.9459459459459458
img0171.jpg,             6, "[1, 1, 1, 1, 2, 1]"   , "[0.7510330578512396, 0.16735537190082644, 0.4519628099173554, 0.4912190082644628, 1.1957644628099173, 0.7691115702479339]"                       ,  1.5909090909090908 ,  0.8860759493670886
img0172.jpg,             6, "[1, 1, 1, 1, 2, 1]"   , "[0.7210743801652892, 0.19524793388429754, 0.45867768595041325, 0.5134297520661157, 1.1678719008264462, 0.9395661157024794]"                      ,  0.9090909090909091 ,  0.5333333333333333
img0173.jpg,             6, "[1, 1, 1, 1, 2, 1]"   , "[0.746900826446281, 0.19059917355371903, 0.4545454545454546, 0.5129132231404959, 1.1022727272727273, 1.0180785123966942]"                        ,  1.5909090909090908 ,  0.9459459459459458
img0174.jpg,             6, "[1, 1, 1, 1, 2, 1]"   , "[0.7479338842975207, 0.2009297520661157, 0.422004132231405, 0.5051652892561984, 1.1549586776859504, 1.165805785123967]"                          ,  1.5909090909090908 ,  0.8641975308641974
img0175.jpg,             6, "[1, 1, 1, 1, 2, 2]"   , "[0.7097107438016529, 0.20764462809917356, 0.4090909090909091, 0.5165289256198348, 1.0924586776859504, 1.3491735537190084]"                       ,  1.1363636363636365 ,  0.6410256410256411
img0176.jpg,             6, "[1, 1, 1, 1, 2, 2]"   , "[0.7122933884297521, 0.22520661157024793, 0.3941115702479339, 0.5242768595041323, 1.0800619834710745, 1.3780991735537191]"                       ,  1.3636363636363635 ,  0.7407407407407406
img0177.jpg,             6, "[1, 1, 1, 1, 2, 2]"   , "[0.7226239669421488, 0.23553719008264462, 0.4013429752066116, 0.5196280991735537, 1.0149793388429753, 1.3419421487603307]"                       ,  1.5909090909090908 ,  0.8860759493670886
img0178.jpg,             6, "[1, 1, 1, 1, 2, 2]"   , "[0.6921487603305785, 0.26291322314049587, 0.39204545454545453, 0.5, 0.9607438016528926, 1.3419421487603307]"                                     ,  1.3636363636363635 ,  0.7792207792207791
img0179.jpg,             6, "[1, 1, 1, 1, 2, 2]"   , "[0.6875, 0.2572314049586777, 0.3682851239669422, 0.518595041322314, 1.006198347107438, 1.3915289256198347]"                                      ,  1.8181818181818181 ,  0.9876543209876543
img0180.jpg,             6, "[1, 1, 1, 1, 2, 2]"   , "[0.6430785123966942, 0.2453512396694215, 0.35795454545454547, 0.4984504132231405, 0.9932851239669421, 1.474690082644628]"                        ,  1.1363636363636365 ,  0.6410256410256411
img0181.jpg,             6, "[1, 1, 1, 1, 2, 2]"   , "[0.6415289256198348, 0.27169421487603307, 0.35588842975206614, 0.503099173553719, 1.0170454545454546, 1.3465909090909092]"                       ,  1.3636363636363635 ,  0.7317073170731706
img0182.jpg,             6, "[1, 1, 1, 1, 2, 2]"   , "[0.6466942148760331, 0.2112603305785124, 0.3806818181818182, 0.48088842975206614, 0.9917355371900827, 1.334710743801653]"                        ,  1.3636363636363635 ,  0.7594936708860759
img0183.jpg,             6, "[1, 1, 1, 1, 2, 2]"   , "[0.6270661157024794, 0.26291322314049587, 0.37706611570247933, 0.46797520661157027, 0.9669421487603306, 1.4261363636363638]"                     ,  1.3636363636363635 ,  0.7317073170731706
img0184.jpg,             6, "[1, 1, 1, 1, 2, 2]"   , "[0.6420454545454546, 0.28357438016528924, 0.35743801652892565, 0.46332644628099173, 0.9927685950413223, 1.4178719008264464]"                     ,  1.5909090909090908 ,  0.8749999999999999
img0185.jpg,             6, "[1, 1, 1, 1, 2, 2]"   , "[0.6322314049586777, 0.28615702479338845, 0.35588842975206614, 0.4297520661157025, 0.981404958677686, 1.4090909090909092]"                       ,  1.5909090909090908 ,  0.8641975308641974
img0187.jpg,             6, "[1, 1, 1, 1, 2, 2]"   , "[0.4943181818181818, 0.24483471074380167, 0.3047520661157025, 0.40857438016528924, 0.9679752066115703, 1.4488636363636365]"                      ,  2.5                ,  1.3749999999999998
img0188.jpg,             6, "[1, 1, 1, 1, 2, 2]"   , "[0.375, 0.24793388429752067, 0.27117768595041325, 0.40082644628099173, 0.9653925619834711, 1.4194214876033058]"                                  ,  1.8181818181818181 ,  0.9876543209876543
